datum,kraj_nuts_kod,okres_lau_kod,kumulativni_pocet_nakazenych,kumulativni_pocet_vylecenych,kumulativni_pocet_umrti
2020-08-17,CZ053,CZ0532,232,176,5
2020-08-17,CZ053,CZ0533,79,65,3
2020-08-17,CZ053,CZ0534,97,68,2
2020-08-17,CZ063,CZ0631,158,112,4
2020-08-17,CZ063,CZ0632,173,138,8
2020-08-17,CZ063,CZ0633,36,30,0
2020-08-17,CZ063,CZ0634,70,49,1
2020-08-17,CZ063,CZ0635,80,67,0
2020-08-17,CZ064,CZ0641,49,43,0
2020-08-17,CZ064,CZ0642,555,439,6
2020-08-17,CZ064,CZ0643,159,118,3
2020-08-17,CZ064,CZ0644,189,155,15
2020-08-17,CZ064,CZ0645,96,44,2
2020-08-17,CZ064,CZ0646,67,58,0
2020-08-17,CZ064,CZ0647,142,127,0
2020-08-17,CZ071,CZ0711,10,10,0
2020-08-17,CZ071,CZ0712,778,701,24
2020-08-17,CZ071,CZ0713,144,124,0
2020-08-17,CZ071,CZ0714,110,102,1
2020-08-17,CZ071,CZ0715,74,66,0
2020-08-17,CZ072,CZ0721,68,58,0
2020-08-17,CZ072,CZ0722,277,207,3
2020-08-17,CZ072,CZ0723,85,71,0
2020-08-17,CZ072,CZ0724,223,179,2
2020-08-17,CZ080,CZ0801,34,32,1
2020-08-17,CZ080,CZ0802,1126,829,17
2020-08-17,CZ080,CZ0803,2386,2290,19
2020-08-17,CZ080,CZ0804,216,186,7
2020-08-17,CZ080,CZ0805,331,257,10
2020-08-17,CZ080,CZ0806,909,772,38
2020-08-18,CZ010,CZ0100,4252,3338,114
2020-08-18,CZ020,CZ020A,372,315,5
2020-08-18,CZ020,CZ020B,113,66,2
2020-08-18,CZ020,CZ020C,40,26,0
2020-08-18,CZ020,CZ0201,140,110,1
2020-08-18,CZ020,CZ0202,151,130,1
2020-08-18,CZ020,CZ0203,234,165,6
2020-08-18,CZ020,CZ0204,158,121,1
2020-08-18,CZ020,CZ0205,117,97,0
2020-08-18,CZ020,CZ0206,201,172,2
2020-08-18,CZ020,CZ0207,130,92,1
2020-08-18,CZ020,CZ0208,160,134,2
2020-08-18,CZ020,CZ0209,435,357,4
2020-08-18,CZ031,CZ0311,93,68,0
2020-08-18,CZ031,CZ0312,37,25,0
2020-08-18,CZ031,CZ0313,49,41,0
2020-08-18,CZ031,CZ0314,47,26,0
2020-08-18,CZ031,CZ0315,103,86,5
2020-08-18,CZ031,CZ0316,77,53,1
2020-08-18,CZ031,CZ0317,69,56,0
2020-08-18,CZ032,CZ0321,364,350,8
2020-08-18,CZ032,CZ0322,163,102,2
2020-08-18,CZ032,CZ0323,198,148,3
2020-08-18,CZ032,CZ0324,54,43,5
2020-08-18,CZ032,CZ0325,69,30,0
2020-08-18,CZ032,CZ0326,23,13,0
2020-08-18,CZ032,CZ0327,57,54,2
2020-08-18,CZ041,CZ0411,335,293,35
2020-08-18,CZ041,CZ0412,103,93,3
2020-08-18,CZ041,CZ0413,76,75,0
2020-08-18,CZ042,CZ0421,60,57,0
2020-08-18,CZ042,CZ0422,64,35,1
2020-08-18,CZ042,CZ0423,328,286,11
2020-08-18,CZ042,CZ0424,53,33,3
2020-08-18,CZ042,CZ0425,65,52,6
2020-08-18,CZ042,CZ0426,82,75,0
2020-08-18,CZ042,CZ0427,118,104,0
2020-08-18,CZ051,CZ0511,45,34,0
2020-08-18,CZ051,CZ0512,155,135,2
2020-08-18,CZ051,CZ0513,214,175,2
2020-08-18,CZ051,CZ0514,76,62,1
2020-08-18,CZ052,CZ0521,167,116,1
2020-08-18,CZ052,CZ0522,51,37,1
2020-08-18,CZ052,CZ0523,109,87,0
2020-08-18,CZ052,CZ0524,63,35,1
2020-08-18,CZ052,CZ0525,47,41,1
2020-08-18,CZ053,CZ0531,149,112,1
2020-08-18,CZ053,CZ0532,243,176,5
2020-08-18,CZ053,CZ0533,81,65,3
2020-08-18,CZ053,CZ0534,99,73,2
2020-08-18,CZ063,CZ0631,164,116,4
2020-08-18,CZ063,CZ0632,174,145,8
2020-08-18,CZ063,CZ0633,36,30,0
2020-08-18,CZ063,CZ0634,73,49,1
2020-08-18,CZ063,CZ0635,82,70,0
2020-08-18,CZ064,CZ0641,50,44,0
2020-08-18,CZ064,CZ0642,558,451,6
2020-08-18,CZ064,CZ0643,160,121,3
2020-08-18,CZ064,CZ0644,190,160,15
2020-08-18,CZ064,CZ0645,104,48,2
2020-08-18,CZ064,CZ0646,69,59,0
2020-08-18,CZ064,CZ0647,144,127,0
2020-08-18,CZ071,CZ0711,10,10,0
2020-08-18,CZ071,CZ0712,778,703,24
2020-08-18,CZ071,CZ0713,144,128,0
2020-08-18,CZ071,CZ0714,113,105,1
2020-08-18,CZ071,CZ0715,75,66,0
2020-08-18,CZ072,CZ0721,69,58,0
2020-08-18,CZ072,CZ0722,304,210,3
2020-08-18,CZ072,CZ0723,87,72,0
2020-08-18,CZ072,CZ0724,224,182,2
2020-08-18,CZ080,CZ0801,34,32,1
2020-08-18,CZ080,CZ0802,1130,854,17
2020-08-18,CZ080,CZ0803,2388,2307,19
2020-08-18,CZ080,CZ0804,216,191,7
2020-08-18,CZ080,CZ0805,338,257,10
2020-08-18,CZ080,CZ0806,914,792,38
2020-08-19,CZ010,CZ0100,4336,3403,116
2020-08-19,CZ020,CZ020A,378,317,5
2020-08-19,CZ020,CZ020B,121,74,2
2020-08-19,CZ020,CZ020C,40,26,0
2020-08-19,CZ020,CZ0201,145,111,1
2020-08-19,CZ020,CZ0202,153,131,1
2020-08-19,CZ020,CZ0203,235,172,6
2020-08-19,CZ020,CZ0204,167,126,1
2020-08-19,CZ020,CZ0205,119,97,1
2020-08-19,CZ020,CZ0206,204,174,2
2020-08-19,CZ020,CZ0207,130,92,1
2020-08-19,CZ020,CZ0208,162,136,2
2020-08-19,CZ020,CZ0209,437,368,4
2020-08-19,CZ031,CZ0311,97,69,0
2020-08-19,CZ031,CZ0312,38,25,0
2020-08-19,CZ031,CZ0313,52,44,0
2020-08-19,CZ031,CZ0314,48,26,0
2020-08-19,CZ031,CZ0315,104,89,5
2020-08-19,CZ031,CZ0316,79,53,1
2020-08-19,CZ031,CZ0317,73,57,0
2020-08-19,CZ032,CZ0321,364,350,8
2020-08-19,CZ032,CZ0322,164,102,2
2020-08-19,CZ032,CZ0323,209,150,3
2020-08-19,CZ032,CZ0324,54,45,5
2020-08-19,CZ032,CZ0325,74,32,0
2020-08-19,CZ032,CZ0326,23,13,0
2020-08-19,CZ032,CZ0327,57,54,2
2020-08-19,CZ041,CZ0411,338,293,35
2020-08-19,CZ041,CZ0412,104,93,3
2020-08-19,CZ041,CZ0413,76,76,0
2020-08-19,CZ042,CZ0421,60,57,0
2020-08-19,CZ042,CZ0422,66,37,1
2020-08-19,CZ042,CZ0423,330,288,11
2020-08-19,CZ042,CZ0424,53,33,3
2020-08-19,CZ042,CZ0425,66,53,6
2020-08-19,CZ042,CZ0426,82,75,0
2020-08-19,CZ042,CZ0427,120,105,0
2020-08-19,CZ051,CZ0511,45,34,0
2020-08-19,CZ051,CZ0512,155,137,2
2020-08-19,CZ051,CZ0513,218,179,2
2020-08-19,CZ051,CZ0514,76,63,1
2020-08-19,CZ052,CZ0521,170,120,1
2020-08-19,CZ052,CZ0522,52,37,1
2020-08-19,CZ052,CZ0523,115,92,0
2020-08-19,CZ052,CZ0524,65,38,1
2020-08-19,CZ052,CZ0525,47,41,1
2020-08-19,CZ053,CZ0531,149,113,1
2020-08-19,CZ053,CZ0532,253,176,5
2020-08-19,CZ053,CZ0533,81,65,3
2020-08-19,CZ053,CZ0534,103,74,2
2020-08-19,CZ063,CZ0631,170,120,4
2020-08-19,CZ063,CZ0632,174,146,8
2020-08-19,CZ063,CZ0633,38,30,0
2020-08-19,CZ063,CZ0634,76,49,1
2020-08-19,CZ063,CZ0635,84,70,0
2020-08-19,CZ064,CZ0641,50,44,0
2020-08-19,CZ064,CZ0642,567,459,6
2020-08-19,CZ064,CZ0643,164,121,3
2020-08-19,CZ064,CZ0644,193,166,15
2020-08-19,CZ064,CZ0645,115,52,2
2020-08-19,CZ064,CZ0646,74,59,0
2020-08-19,CZ064,CZ0647,147,133,0
2020-08-19,CZ071,CZ0711,10,10,0
2020-08-19,CZ071,CZ0712,784,708,24
2020-08-19,CZ071,CZ0713,146,128,0
2020-08-19,CZ071,CZ0714,113,105,1
2020-08-19,CZ071,CZ0715,78,66,0
2020-08-19,CZ072,CZ0721,69,58,0
2020-08-19,CZ072,CZ0722,305,211,3
2020-08-19,CZ072,CZ0723,87,73,0
2020-08-19,CZ072,CZ0724,226,184,2
2020-08-19,CZ080,CZ0801,35,32,1
2020-08-19,CZ080,CZ0802,1138,907,17
2020-08-19,CZ080,CZ0803,2396,2315,19
2020-08-19,CZ080,CZ0804,220,191,7
2020-08-19,CZ080,CZ0805,346,262,10
2020-08-19,CZ080,CZ0806,919,802,38
2020-08-20,CZ010,CZ0100,4381,3450,117
2020-08-20,CZ020,CZ020A,384,320,5
2020-08-20,CZ020,CZ020B,128,79,2
2020-08-20,CZ020,CZ020C,40,26,0
2020-08-20,CZ020,CZ0201,145,114,1
2020-08-20,CZ020,CZ0202,154,132,1
2020-08-20,CZ020,CZ0203,239,173,6
2020-08-20,CZ020,CZ0204,168,133,1
2020-08-20,CZ020,CZ0205,120,99,1
2020-08-20,CZ020,CZ0206,205,175,2
2020-08-20,CZ020,CZ0207,136,99,1
2020-08-20,CZ020,CZ0208,166,136,2
2020-08-20,CZ020,CZ0209,442,374,4
2020-08-20,CZ031,CZ0311,98,70,0
2020-08-20,CZ031,CZ0312,38,25,0
2020-08-20,CZ031,CZ0313,52,47,0
2020-08-20,CZ031,CZ0314,51,28,0
2020-08-20,CZ031,CZ0315,104,89,5
2020-08-20,CZ031,CZ0316,82,53,1
2020-08-20,CZ031,CZ0317,73,57,0
2020-08-20,CZ032,CZ0321,364,350,8
2020-08-20,CZ032,CZ0322,166,107,3
2020-08-20,CZ032,CZ0323,212,155,3
2020-08-20,CZ032,CZ0324,55,45,5
2020-08-20,CZ032,CZ0325,74,32,0
2020-08-20,CZ032,CZ0326,23,13,0
2020-08-20,CZ032,CZ0327,57,54,2
2020-08-20,CZ041,CZ0411,339,296,35
2020-08-20,CZ041,CZ0412,109,95,3
2020-08-20,CZ041,CZ0413,76,76,0
2020-08-20,CZ042,CZ0421,60,57,0
2020-08-20,CZ042,CZ0422,66,37,1
2020-08-20,CZ042,CZ0423,332,288,11
2020-08-20,CZ042,CZ0424,53,33,3
2020-08-20,CZ042,CZ0425,66,55,6
2020-08-20,CZ042,CZ0426,82,75,0
2020-08-20,CZ042,CZ0427,124,105,0
2020-08-20,CZ051,CZ0511,45,34,0
2020-08-20,CZ051,CZ0512,155,137,2
2020-08-20,CZ051,CZ0513,221,182,2
2020-08-20,CZ051,CZ0514,76,63,1
2020-08-20,CZ052,CZ0521,174,120,1
2020-08-20,CZ052,CZ0522,53,37,1
2020-08-20,CZ052,CZ0523,118,95,0
2020-08-20,CZ052,CZ0524,67,38,1
2020-08-20,CZ052,CZ0525,49,41,1
2020-08-20,CZ053,CZ0531,156,114,1
2020-08-20,CZ053,CZ0532,261,178,5
2020-08-20,CZ053,CZ0533,81,65,3
2020-08-20,CZ053,CZ0534,118,83,2
2020-08-20,CZ063,CZ0631,171,121,5
2020-08-20,CZ063,CZ0632,178,147,8
2020-08-20,CZ063,CZ0633,39,31,0
2020-08-20,CZ063,CZ0634,81,50,1
2020-08-20,CZ063,CZ0635,85,71,0
2020-08-20,CZ064,CZ0641,50,44,0
2020-08-20,CZ064,CZ0642,591,475,6
2020-08-20,CZ064,CZ0643,167,128,3
2020-08-20,CZ064,CZ0644,193,166,15
2020-08-20,CZ064,CZ0645,121,53,2
2020-08-20,CZ064,CZ0646,76,59,0
2020-08-20,CZ064,CZ0647,147,135,0
2020-08-20,CZ071,CZ0711,10,10,0
2020-08-20,CZ071,CZ0712,786,709,24
2020-08-20,CZ071,CZ0713,146,128,0
2020-08-20,CZ071,CZ0714,113,106,1
2020-08-20,CZ071,CZ0715,80,66,0
2020-08-20,CZ072,CZ0721,69,58,0
2020-08-20,CZ072,CZ0722,310,213,3
2020-08-20,CZ072,CZ0723,87,74,0
2020-08-20,CZ072,CZ0724,228,184,2
2020-08-20,CZ080,CZ0801,35,33,1
2020-08-20,CZ080,CZ0802,1139,943,17
2020-08-20,CZ080,CZ0803,2400,2325,19
2020-08-20,CZ080,CZ0804,223,193,7
2020-08-20,CZ080,CZ0805,356,268,10
2020-08-20,CZ080,CZ0806,924,813,38
2020-08-21,CZ010,CZ0100,4509,3504,117
2020-08-21,CZ020,CZ020A,389,327,5
2020-08-21,CZ020,CZ020B,131,88,2
2020-08-21,CZ020,CZ020C,40,27,0
2020-08-21,CZ020,CZ0201,147,115,1
2020-08-21,CZ020,CZ0202,155,134,1
2020-08-21,CZ020,CZ0203,247,178,6
2020-08-21,CZ020,CZ0204,189,134,1
2020-08-21,CZ020,CZ0205,124,100,1
2020-08-21,CZ020,CZ0206,210,176,2
2020-08-21,CZ020,CZ0207,146,102,1
2020-08-21,CZ020,CZ0208,171,141,2
2020-08-21,CZ020,CZ0209,446,385,4
2020-08-21,CZ031,CZ0311,111,74,0
2020-08-21,CZ031,CZ0312,38,26,0
2020-08-21,CZ031,CZ0313,57,47,0
2020-08-21,CZ031,CZ0314,54,32,0
2020-08-21,CZ031,CZ0315,104,92,5
2020-08-21,CZ031,CZ0316,85,56,1
2020-08-21,CZ031,CZ0317,79,61,0
2020-08-21,CZ032,CZ0321,364,351,8
2020-08-21,CZ032,CZ0322,167,112,3
2020-08-21,CZ032,CZ0323,219,160,3
2020-08-21,CZ032,CZ0324,56,46,5
2020-08-21,CZ032,CZ0325,74,32,0
2020-08-21,CZ032,CZ0326,23,13,0
2020-08-21,CZ032,CZ0327,58,54,2
2020-08-21,CZ041,CZ0411,343,297,35
2020-08-21,CZ041,CZ0412,113,96,3
2020-08-21,CZ041,CZ0413,77,76,0
2020-08-21,CZ042,CZ0421,62,57,0
2020-08-21,CZ042,CZ0422,70,40,1
2020-08-21,CZ042,CZ0423,335,293,11
2020-08-21,CZ042,CZ0424,57,36,3
2020-08-21,CZ042,CZ0425,66,55,6
2020-08-21,CZ042,CZ0426,87,75,0
2020-08-21,CZ042,CZ0427,126,105,0
2020-08-21,CZ051,CZ0511,45,35,0
2020-08-21,CZ051,CZ0512,157,140,2
2020-08-21,CZ051,CZ0513,225,187,2
2020-08-21,CZ051,CZ0514,77,67,1
2020-08-21,CZ052,CZ0521,175,121,1
2020-08-21,CZ052,CZ0522,54,40,2
2020-08-21,CZ052,CZ0523,123,96,0
2020-08-21,CZ052,CZ0524,69,41,1
2020-08-21,CZ052,CZ0525,50,42,1
2020-08-21,CZ053,CZ0531,163,115,1
2020-08-21,CZ053,CZ0532,274,180,5
2020-08-21,CZ053,CZ0533,83,65,3
2020-08-21,CZ053,CZ0534,122,86,2
2020-08-21,CZ063,CZ0631,172,121,5
2020-08-21,CZ063,CZ0632,182,147,8
2020-08-21,CZ063,CZ0633,46,32,0
2020-08-21,CZ063,CZ0634,88,51,1
2020-08-21,CZ063,CZ0635,92,71,0
2020-08-21,CZ064,CZ0641,52,47,0
2020-08-21,CZ064,CZ0642,610,484,6
2020-08-21,CZ064,CZ0643,175,133,3
2020-08-21,CZ064,CZ0644,193,167,15
2020-08-21,CZ064,CZ0645,131,54,3
2020-08-21,CZ064,CZ0646,85,60,0
2020-08-21,CZ064,CZ0647,148,135,0
2020-08-21,CZ071,CZ0711,10,10,0
2020-08-21,CZ071,CZ0712,797,714,25
2020-08-21,CZ071,CZ0713,148,129,0
2020-08-21,CZ071,CZ0714,114,106,1
2020-08-21,CZ071,CZ0715,82,68,0
2020-08-21,CZ072,CZ0721,70,59,0
2020-08-21,CZ072,CZ0722,325,214,3
2020-08-21,CZ072,CZ0723,87,74,0
2020-08-21,CZ072,CZ0724,231,188,2
2020-08-21,CZ080,CZ0801,35,33,1
2020-08-21,CZ080,CZ0802,1155,957,17
2020-08-21,CZ080,CZ0803,2408,2331,19
2020-08-21,CZ080,CZ0804,229,198,7
2020-08-21,CZ080,CZ0805,367,273,10
2020-08-21,CZ080,CZ0806,941,819,38
2020-08-22,CZ010,CZ0100,4592,3547,117
2020-08-22,CZ020,CZ020A,393,327,5
2020-08-22,CZ020,CZ020B,133,89,2
2020-08-22,CZ020,CZ020C,40,27,0
2020-08-22,CZ020,CZ0201,147,115,1
2020-08-22,CZ020,CZ0202,159,134,1
2020-08-22,CZ020,CZ0203,250,182,6
2020-08-22,CZ020,CZ0204,193,135,1
2020-08-22,CZ020,CZ0205,124,100,1
2020-08-22,CZ020,CZ0206,212,179,2
2020-08-22,CZ020,CZ0207,152,102,1
2020-08-22,CZ020,CZ0208,172,142,2
2020-08-22,CZ020,CZ0209,452,388,4
2020-08-22,CZ031,CZ0311,113,75,0
2020-08-22,CZ031,CZ0312,38,26,0
2020-08-22,CZ031,CZ0313,57,47,0
2020-08-22,CZ031,CZ0314,57,32,0
2020-08-22,CZ031,CZ0315,104,92,5
2020-08-22,CZ031,CZ0316,85,56,1
2020-08-22,CZ031,CZ0317,79,61,0
2020-08-22,CZ032,CZ0321,364,351,8
2020-08-22,CZ032,CZ0322,169,112,3
2020-08-22,CZ032,CZ0323,224,162,3
2020-08-22,CZ032,CZ0324,56,46,5
2020-08-22,CZ032,CZ0325,88,32,0
2020-08-22,CZ032,CZ0326,23,13,0
2020-08-22,CZ032,CZ0327,58,54,2
2020-08-22,CZ041,CZ0411,343,297,35
2020-08-22,CZ041,CZ0412,114,96,3
2020-08-22,CZ041,CZ0413,77,76,0
2020-08-22,CZ042,CZ0421,65,57,0
2020-08-22,CZ042,CZ0422,70,41,1
2020-08-22,CZ042,CZ0423,335,293,11
2020-08-22,CZ042,CZ0424,57,36,3
2020-08-22,CZ042,CZ0425,66,55,6
2020-08-22,CZ042,CZ0426,88,75,0
2020-08-22,CZ042,CZ0427,126,105,0
2020-08-22,CZ051,CZ0511,45,35,0
2020-08-22,CZ051,CZ0512,157,140,2
2020-08-22,CZ051,CZ0513,227,187,2
2020-08-22,CZ051,CZ0514,77,67,1
2020-08-22,CZ052,CZ0521,178,121,1
2020-08-22,CZ052,CZ0522,55,40,2
2020-08-22,CZ052,CZ0523,124,97,0
2020-08-22,CZ052,CZ0524,69,41,1
2020-08-22,CZ052,CZ0525,50,42,1
2020-08-22,CZ053,CZ0531,164,116,1
2020-08-22,CZ053,CZ0532,275,180,5
2020-08-22,CZ053,CZ0533,83,65,3
2020-08-22,CZ053,CZ0534,122,86,2
2020-08-22,CZ063,CZ0631,175,124,5
2020-08-22,CZ063,CZ0632,182,148,8
2020-08-22,CZ063,CZ0633,46,32,0
2020-08-22,CZ063,CZ0634,94,51,1
2020-08-22,CZ063,CZ0635,102,72,0
2020-08-22,CZ064,CZ0641,52,47,0
2020-08-22,CZ064,CZ0642,623,487,6
2020-08-22,CZ064,CZ0643,180,133,3
2020-08-22,CZ064,CZ0644,193,167,15
2020-08-22,CZ064,CZ0645,136,55,3
2020-08-22,CZ064,CZ0646,85,60,0
2020-08-22,CZ064,CZ0647,148,135,0
2020-08-22,CZ071,CZ0711,11,10,0
2020-08-22,CZ071,CZ0712,797,714,25
2020-08-22,CZ071,CZ0713,148,129,0
2020-08-22,CZ071,CZ0714,115,106,1
2020-08-22,CZ071,CZ0715,82,68,0
2020-08-22,CZ072,CZ0721,71,59,0
2020-08-22,CZ072,CZ0722,331,214,3
2020-08-22,CZ072,CZ0723,87,74,0
2020-08-22,CZ072,CZ0724,231,188,2
2020-08-22,CZ080,CZ0801,35,33,1
2020-08-22,CZ080,CZ0802,1158,995,17
2020-08-22,CZ080,CZ0803,2411,2333,19
2020-08-22,CZ080,CZ0804,232,198,7
2020-08-22,CZ080,CZ0805,368,273,10
2020-08-22,CZ080,CZ0806,948,822,38
2020-08-23,CZ010,CZ0100,4625,3576,119
2020-08-23,CZ020,CZ020A,393,327,5
2020-08-23,CZ020,CZ020B,133,90,2
2020-08-23,CZ020,CZ020C,40,27,0
2020-08-23,CZ020,CZ0201,147,115,1
2020-08-23,CZ020,CZ0202,160,136,1
2020-08-23,CZ020,CZ0203,252,185,6
2020-08-23,CZ020,CZ0204,196,135,1
2020-08-23,CZ020,CZ0205,124,100,1
2020-08-23,CZ020,CZ0206,213,184,2
2020-08-23,CZ020,CZ0207,152,102,2
2020-08-23,CZ020,CZ0208,178,142,2
2020-08-23,CZ020,CZ0209,455,389,4
2020-08-23,CZ031,CZ0311,113,76,0
2020-08-23,CZ031,CZ0312,38,26,0
2020-08-23,CZ031,CZ0313,57,47,0
2020-08-23,CZ031,CZ0314,57,32,0
2020-08-23,CZ031,CZ0315,105,97,5
2020-08-23,CZ031,CZ0316,85,56,1
2020-08-23,CZ031,CZ0317,79,61,0
2020-08-23,CZ032,CZ0321,364,351,8
2020-08-23,CZ032,CZ0322,169,112,3
2020-08-23,CZ032,CZ0323,231,163,3
2020-08-23,CZ032,CZ0324,56,46,5
2020-08-23,CZ032,CZ0325,88,32,0
2020-08-23,CZ032,CZ0326,23,16,0
2020-08-23,CZ032,CZ0327,58,54,2
2020-08-23,CZ041,CZ0411,343,297,35
2020-08-23,CZ041,CZ0412,114,96,3
2020-08-23,CZ041,CZ0413,78,76,0
2020-08-23,CZ042,CZ0421,65,57,0
2020-08-23,CZ042,CZ0422,70,45,1
2020-08-23,CZ042,CZ0423,335,293,11
2020-08-23,CZ042,CZ0424,57,36,3
2020-08-23,CZ042,CZ0425,66,55,6
2020-08-23,CZ042,CZ0426,88,75,0
2020-08-23,CZ042,CZ0427,126,105,0
2020-08-23,CZ051,CZ0511,46,35,0
2020-08-23,CZ051,CZ0512,157,140,2
2020-08-23,CZ051,CZ0513,228,187,2
2020-08-23,CZ051,CZ0514,79,67,1
2020-08-23,CZ052,CZ0521,182,125,1
2020-08-23,CZ052,CZ0522,57,40,2
2020-08-23,CZ052,CZ0523,127,97,0
2020-08-23,CZ052,CZ0524,69,41,1
2020-08-23,CZ052,CZ0525,50,42,1
2020-08-23,CZ053,CZ0531,164,116,1
2020-08-23,CZ053,CZ0532,275,180,5
2020-08-23,CZ053,CZ0533,83,65,3
2020-08-23,CZ053,CZ0534,122,86,2
2020-08-23,CZ063,CZ0631,175,124,5
2020-08-23,CZ063,CZ0632,187,148,8
2020-08-23,CZ063,CZ0633,50,32,0
2020-08-23,CZ063,CZ0634,94,51,1
2020-08-23,CZ063,CZ0635,107,73,0
2020-08-23,CZ064,CZ0641,54,47,0
2020-08-23,CZ064,CZ0642,626,487,6
2020-08-23,CZ064,CZ0643,180,133,3
2020-08-23,CZ064,CZ0644,193,167,15
2020-08-23,CZ064,CZ0645,136,55,3
2020-08-23,CZ064,CZ0646,85,61,0
2020-08-23,CZ064,CZ0647,148,135,0
2020-08-23,CZ071,CZ0711,11,10,0
2020-08-23,CZ071,CZ0712,808,715,25
2020-08-23,CZ071,CZ0713,148,129,0
2020-08-23,CZ071,CZ0714,115,106,1
2020-08-23,CZ071,CZ0715,82,68,0
2020-08-23,CZ072,CZ0721,71,59,0
2020-08-23,CZ072,CZ0722,331,214,3
2020-08-23,CZ072,CZ0723,87,74,0
2020-08-23,CZ072,CZ0724,231,190,2
2020-08-23,CZ080,CZ0801,35,33,1
2020-08-23,CZ080,CZ0802,1160,1007,17
2020-08-23,CZ080,CZ0803,2416,2333,19
2020-08-23,CZ080,CZ0804,239,198,7
2020-08-23,CZ080,CZ0805,373,274,10
2020-08-23,CZ080,CZ0806,951,827,38
2020-08-24,CZ010,CZ0100,4683,3649,119
2020-08-24,CZ020,CZ020A,397,327,5
2020-08-24,CZ020,CZ020B,141,95,2
2020-08-24,CZ020,CZ020C,43,29,0
2020-08-24,CZ020,CZ0201,148,120,1
2020-08-24,CZ020,CZ0202,161,138,1
2020-08-24,CZ020,CZ0203,253,190,6
2020-08-24,CZ020,CZ0204,196,141,1
2020-08-24,CZ020,CZ0205,127,105,1
2020-08-24,CZ020,CZ0206,213,188,2
2020-08-24,CZ020,CZ0207,153,107,2
2020-08-24,CZ020,CZ0208,179,149,2
2020-08-24,CZ020,CZ0209,457,395,4
2020-08-24,CZ031,CZ0311,124,78,0
2020-08-24,CZ031,CZ0312,42,32,0
2020-08-24,CZ031,CZ0313,57,48,0
2020-08-24,CZ031,CZ0314,60,34,0
2020-08-24,CZ031,CZ0315,106,98,5
2020-08-24,CZ031,CZ0316,85,58,1
2020-08-24,CZ031,CZ0317,80,62,0
2020-08-24,CZ032,CZ0321,364,353,8
2020-08-24,CZ032,CZ0322,169,112,3
2020-08-24,CZ032,CZ0323,236,166,3
2020-08-24,CZ032,CZ0324,56,47,5
2020-08-24,CZ032,CZ0325,91,32,0
2020-08-24,CZ032,CZ0326,23,17,0
2020-08-24,CZ032,CZ0327,58,54,2
2020-08-24,CZ041,CZ0411,344,297,35
2020-08-24,CZ041,CZ0412,114,96,3
2020-08-24,CZ041,CZ0413,80,76,0
2020-08-24,CZ042,CZ0421,65,57,0
2020-08-24,CZ042,CZ0422,72,51,1
2020-08-24,CZ042,CZ0423,338,295,11
2020-08-24,CZ042,CZ0424,57,40,3
2020-08-24,CZ042,CZ0425,66,56,6
2020-08-24,CZ042,CZ0426,88,75,1
2020-08-24,CZ042,CZ0427,126,106,0
2020-08-24,CZ051,CZ0511,46,37,0
2020-08-24,CZ051,CZ0512,157,140,2
2020-08-24,CZ051,CZ0513,234,188,2
2020-08-24,CZ051,CZ0514,80,67,1
2020-08-24,CZ052,CZ0521,187,129,1
2020-08-24,CZ052,CZ0522,59,40,2
2020-08-24,CZ052,CZ0523,129,98,0
2020-08-24,CZ052,CZ0524,70,44,1
2020-08-24,CZ052,CZ0525,50,42,1
2020-08-24,CZ053,CZ0531,167,118,1
2020-08-24,CZ053,CZ0532,280,180,5
2020-08-24,CZ053,CZ0533,86,65,3
2020-08-24,CZ053,CZ0534,124,87,2
2020-08-24,CZ063,CZ0631,183,125,5
2020-08-24,CZ063,CZ0632,196,149,8
2020-08-24,CZ063,CZ0633,51,32,0
2020-08-24,CZ063,CZ0634,98,51,1
2020-08-24,CZ063,CZ0635,117,74,0
2020-08-24,CZ064,CZ0641,54,47,0
2020-08-24,CZ064,CZ0642,633,499,6
2020-08-24,CZ064,CZ0643,181,133,3
2020-08-24,CZ064,CZ0644,193,168,15
2020-08-24,CZ064,CZ0645,142,63,3
2020-08-24,CZ064,CZ0646,90,63,0
2020-08-24,CZ064,CZ0647,148,135,0
2020-08-24,CZ071,CZ0711,11,10,0
2020-08-24,CZ071,CZ0712,818,718,25
2020-08-24,CZ071,CZ0713,148,132,0
2020-08-24,CZ071,CZ0714,116,106,1
2020-08-24,CZ071,CZ0715,84,70,0
2020-08-24,CZ072,CZ0721,71,59,0
2020-08-24,CZ072,CZ0722,331,223,3
2020-08-24,CZ072,CZ0723,87,76,0
2020-08-24,CZ072,CZ0724,238,199,2
2020-08-24,CZ080,CZ0801,36,33,1
2020-08-24,CZ080,CZ0802,1168,1034,17
2020-08-24,CZ080,CZ0803,2420,2337,19
2020-08-24,CZ080,CZ0804,240,201,7
2020-08-24,CZ080,CZ0805,376,274,10
2020-08-24,CZ080,CZ0806,956,833,38
2020-08-25,CZ010,CZ0100,4751,3712,119
2020-08-25,CZ020,CZ020A,401,345,5
2020-08-25,CZ020,CZ020B,148,100,2
2020-08-25,CZ020,CZ020C,43,33,0
2020-08-25,CZ020,CZ0201,151,124,1
2020-08-25,CZ020,CZ0202,165,143,1
2020-08-25,CZ020,CZ0203,256,197,6
2020-08-25,CZ020,CZ0204,202,143,1
2020-08-25,CZ020,CZ0205,128,107,1
